臨時ありダイヤ 東京駅 下り時刻表
6,とき,かがやき,はくたか,たにがわ,たにがわ,あさま
,08,16,28,36,44,52
,新潟,敦賀,金沢,越後湯沢,ガーラ湯沢,長野
,21,22,20,23,20,23
7,とき,かがやき,あさま,たにがわ,たにがわ,とき,はくたか
,04,20,24,36,36,48,52
,新潟,敦賀,長野,高崎,ガーラ湯沢,新潟,金沢
,22,22,23,22,21,20,22
8,たにがわ,かがやき,とき,たにがわ,かがやき,はくたか,とき
,03,11,22,30,33,41,52
,越後湯沢,敦賀,新潟,ガーラ湯沢,金沢,金沢,新潟
,20,23,22,21,20,23,22
9,あさま,とき,かがやき,とき,はくたか,あさま,たにがわ,かがやき
,04,12,20,28,32,44,52,56
,長野,新潟,敦賀,新潟,金沢,長野,ガーラ湯沢,金沢
,20,23,20,23,21,23,20,22
10,とき,かがやき,はくたか,とき,かがやき
,15,22,33,41,48
,新潟,敦賀,金沢,新潟,金沢
,21,20,23,22,23
11,あさま,とき,はくたか,とき
,04,16,24,40
,長野,新潟,敦賀,新潟
,23,22,20,20
12,あさま,はくたか,とき,かがやき
,04,24,40,48
,長野,敦賀,新潟,金沢
,22,21,21,20
13,あさま,とき,はくたか,とき,かがやき
,04,16,24,40,52
,長野,新潟,敦賀,新潟,金沢
,20,21,23,23,22
14,あさま,はくたか,あさま,とき,かがやき
,04,24,32,40,52
,長野,敦賀,長野,新潟,金沢
,21,22,23,22,20
15,あさま,とき,はくたか,あさま,とき,あさま,とき
,04,16,24,32,40,52,56
,長野,新潟,敦賀,長野,新潟,長野,新潟
,23,22,20,22,20,21,20
16,とき,かがやき,はくたか,とき,あさま
,16,24,32,40,52
,新潟,敦賀,金沢,新潟,長野
,20,21,20,21,23
17,かがやき,とき,たにがわ,かがやき,あさま,とき,たにがわ
,04,08,12,24,32,40,52
,金沢,新潟,越後湯沢,敦賀,長野,新潟,越後湯沢
,20,23,21,23,20,23,22
18,はくたか,とき,たにがわ,かがやき,たにがわ,あさま,とき
,04,12,16,24,32,40,52
,金沢,新潟,越後湯沢,敦賀,越後湯沢,長野,新潟
,20,23,20,22,20,22,21
19,はくたか,たにがわ,かがやき,かがやき,あさま,とき,たにがわ,かがやき
,04,12,24,24,32,36,48,56
,金沢,越後湯沢,金沢,敦賀,長野,新潟,越後湯沢,敦賀
,20,22,21,21,20,23,20,21
20,とき,はくたか,とき,あさま,とき,とき
,04,12,24,36,48,52
,新潟,金沢,新潟,長野,新潟,新潟
,20,21,23,20,22,20
21,かがやき,とき,あさま,たにがわ,あさま
,04,20,28,40,48
,金沢,新潟,長野,高崎,長野
,22,22,21,20,23
22,あさま,たにがわ,たにがわ
,08,28,40
,長野,越後湯沢,高崎
,22,23,23
