Aダイヤ 岡山駅 下り時刻表,,
6,普通,快速ことぶき
,0,36
,津山,津山
,9,9
7,普通,普通
,1,32
,津山,福渡
,9,9
8,普通,普通
,22,53
,津山,津山
,9,9
9,快速ことぶき,
,50,
,津山,
,9,
10,普通,
,28,
,津山,
,9,
11,快速ことぶき,
,40,
,津山,
,9,
12,普通,
,18,
,津山,
,9,
13,快速ことぶき,
,5,
,津山,
,9,
14,普通,
,5,
,津山,
,9,
15,快速ことぶき,普通
,8,36
,津山,津山
,9,9
16,普通,
,27,
,津山,
,9,
17,快速ことぶき,普通
,14,38
,津山,津山
,9,9
18,普通,普通
,10,54
,津山,津山
,9,9
19,快速ことぶき,
,38,
,津山,
,9,
20,普通,
,2,
,津山,
,9,
21,普通,
,5,
,津山,
,9,
22,普通,
,3,
,津山,
,9,
23,普通,
,6,
,津山,
,9,
