平日ダイヤ 岡山駅 下り時刻表
5,普通,普通
,39,55
,三原,福山
,2,1
6,普通,普通,普通
,15,44,57
,糸崎,三原,糸崎
,2,1,1
7,普通,普通,普通
,13,34,57
,福山,糸崎,福山
,1,2,1
8,普通,普通,普通
,10,25,40
,倉敷,糸崎,三原
,2,1,1
9,普通,普通,普通
,11,31,53
,三原,金光,三原
,1,1,2
10,普通,普通,普通
,07,25,34
,福山,倉敷,糸崎
,1,2,2
11,普通,普通
,10,29
,三原,金光
,2,2
12,普通,普通,普通
,08,31,56
,福山,金光,糸崎
,1,1,2
13,普通,普通,普通
,11,28,50
,糸崎,福山,三原
,2,2,2
14,普通,普通,普通
,09,33,49
,金光,三原,福山
,1,2,1
15,普通,普通,普通,普通
,09,23,36,55
,糸崎,糸崎,三原,糸崎
,1,1,1,1
16,普通,普通,普通
,10,25,47
,府中,糸崎,三原
,2,2,2
17,普通,普通,普通,普通
,09,18,41,55
,三原,糸崎,三原,糸崎
,1,2,2,2
18,普通,普通,普通,普通
,10,26,40,55
,糸崎,糸崎,糸崎,三原
,2,1,2,2
19,普通,普通,普通,普通
,12,33,42,58
,糸崎,三原,福山,糸崎
,2,2,1,1
20,普通,普通
,15,38
,三原,糸崎
,2,1
21,普通,普通
,00,29
,糸崎,糸崎
,2,1
22,普通,普通,普通
,07,28,52
,福山,三原,福山
,1,1,2
23,普通
,33
,福山
,2
