Aダイヤ 下関駅 上り時刻表,,
5,普通,
,40,
,滝部,
,9,
6,普通,
,40,
,滝部,
,9,
7,普通,普通
,1,26
,小串,滝部
,9,9
8,普通,普通
,5,40
,小串,小串
,9,9
9,普通,
,48,
,小串,
,9,
10,普通,
,36,
,小串,
,9,
11,,
,,
,,
,,
12,普通,
,3,
,小串,
,9,
13,普通,
,13,
,小串,
,9,
14,普通,
,31,
,滝部,
,9,
15,普通,
,37,
,小串,
,9,
16,普通,普通
,11,48
,滝部,小串
,9,9
17,普通,
,26,
,滝部,
,9,
18,普通,普通
,4,39
,小串,滝部
,9,9
19,普通,普通
,9,46
,小串,小串
,9,9
20,普通,
,20,
,滝部,
,9,
21,普通,
,10,
,小串,
,9,
22,普通,
,0,
,小串,
,9,
23,普通,
,6,
,小串,
,9,
