平日ダイヤ 徳山駅 上り時刻表,,
5,普通,
,57,
,岩国,
,1,
6,普通,普通
,26,49
,広,岩国
,1,1
7,普通,普通
,21,57
,岩国,岩国
,1,1
8,普通,
,15,
,岩国,
,1,
9,普通,
,17,
,岩国,
,1,
10,普通,
,11,
,岩国,
,1,
11,普通,
,11,
,岩国,
,1,
12,普通,
,11,
,岩国,
,1,
13,普通,
,11,
,岩国,
,1,
14,普通,
,11,
,岩国,
,1,
15,普通,普通
,0,50
,岩国,岩国
,1,1
16,普通,普通
,25,55
,岩国,岩国
,1,1
17,普通,普通
,22,52
,岩国,岩国
,1,1
18,普通,普通
,21,51
,岩国,岩国
,1,1
19,普通,
,39,
,岩国,
,1,
20,普通,普通
,18,57
,岩国,岩国
,1,1
21,普通,
,52,
,岩国,
,1,
22,普通,
,47,
,柳井,
,1,
23,普通,
,32,
,下松,
,1,
