Aダイヤ 豊橋駅 上り時刻表,,,
6,ひかり,,
,40,,
,東京,,
,12,,
7,ひかり,こだま,
,9,15,
,東京,東京,
,12,12,
8,こだま,こだま,ひかり
,10,41,51
,東京,東京,東京
,12,12,12
9,こだま,こだま,
,9,41,
,東京,東京,
,12,12,
10,こだま,こだま,ひかり
,9,41,51
,東京,東京,東京
,12,12,12
11,こだま,こだま,
,9,41,
,東京,東京,
,12,12,
12,こだま,こだま,ひかり
,9,41,51
,東京,東京,東京
,12,12,12
13,こだま,こだま,
,9,41,
,東京,東京,
,12,12,
14,こだま,こだま,ひかり
,9,41,51
,東京,東京,東京
,12,12,12
15,こだま,こだま,
,9,41,
,東京,東京,
,12,12,
16,こだま,こだま,ひかり
,9,41,51
,東京,東京,東京
,12,12,12
17,こだま,こだま,
,9,41,
,東京,東京,
,12,12,
18,こだま,こだま,ひかり
,9,41,51
,東京,東京,東京
,12,12,12
19,こだま,こだま,
,9,41,
,東京,東京,
,12,12,
20,こだま,こだま,
,9,40,
,東京,東京,
,12,12,
21,ひかり,こだま,こだま760
,2,18,34
,東京,東京,三島
,12,12,12
22,こだま762,こだま764,
,17,41,
,三島,静岡,
,12,12,
