Aダイヤ 新宿駅 下り時刻表,
5,普通,普通,普通,普通
,01,22,41,56
,三鷹,三鷹,三鷹,三鷹
,16,16,16,16
6,普通,普通,普通,普通,普通,普通
,09,20,28,37,44,54
,三鷹,三鷹,三鷹,三鷹,中野,三鷹
,16,16,16,16,16,16
7,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通
,00,06,13,18,22,26,32,36,41,45,47,50,52,55,57
,中野,中野,三鷹,中野,三鷹,三鷹,三鷹,三鷹,三鷹,三鷹,中野,三鷹,三鷹,三鷹,三鷹
,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
8,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通
,00,02,05,08,11,13,16,18,21,23,26,28,31,34,36,39,41,44,46,49,51,54,56,59
,中野,三鷹,中野,三鷹,中野,三鷹,三鷹,中野,三鷹,三鷹,三鷹,三鷹,中野,三鷹,三鷹,中野,三鷹,三鷹,中野,中野,三鷹,三鷹,中野,三鷹
,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
9,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通
,01,05,08,11,14,18,22,26,31,35,38,43,47,51,55
,中野,三鷹,中野,三鷹,三鷹,中野,三鷹,中野,三鷹,三鷹,中野,三鷹,中野,三鷹,中野
,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
10,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通
,00,04,07,13,16,21,25,30,35,39,45,50,55
,三鷹,三鷹,中野,中野,三鷹,三鷹,中野,中野,三鷹,中野,中野,三鷹,中野
,16,16,16,16,16,16,16,16,16,16,16,16,16
11,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通
,01,06,12,17,22,29,34,39,45,50,56
,中野,三鷹,中野,三鷹,中野,中野,三鷹,中野,中野,三鷹,中野
,16,16,16,16,16,16,16,16,16,16,16
12,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通
,01,07,12,18,23,29,34,40,46,51,56
,中野,三鷹,中野,三鷹,中野,中野,三鷹,中野,中野,三鷹,中野
,16,16,16,16,16,16,16,16,16,16,16
13,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通
,03,07,12,18,23,29,35,41,47,51,57
,中野,三鷹,中野,三鷹,中野,中野,三鷹,中野,中野,三鷹,中野
,16,16,16,16,16,16,16,16,16,16,16
14,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通
,03,08,14,19,25,31,35,41,48,52,57
,中野,三鷹,中野,三鷹,中野,中野,三鷹,中野,中野,三鷹,中野
,16,16,16,16,16,16,16,16,16,16,16
15,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通
,03,08,15,19,25,30,36,41,46,52,56
,三鷹,中野,中野,三鷹,中野,中野,三鷹,中野,中野,三鷹,中野
,16,16,16,16,16,16,16,16,16,16,16
16,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通
,02,07,12,17,22,28,34,40,45,51,57
,三鷹,中野,三鷹,中野,三鷹,中野,三鷹,三鷹,中野,三鷹,三鷹
,16,16,16,16,16,16,16,16,16,16,16
17,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通
,02,08,13,18,22,27,32,38,43,48,52,59
,三鷹,中野,三鷹,中野,三鷹,三鷹,中野,三鷹,三鷹,中野,三鷹,中野
,16,16,16,16,16,16,16,16,16,16,16,16
18,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通
,03,08,12,16,21,25,29,32,36,40,44,48,52,56
,三鷹,三鷹,中野,三鷹,中野,三鷹,中野,三鷹,中野,三鷹,三鷹,中野,三鷹,中野
,16,16,16,16,16,16,16,16,16,16,16,16,16,16
19,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通
,00,05,10,14,18,22,26,30,35,39,42,47,51,55
,三鷹,中野,三鷹,中野,三鷹,三鷹,中野,三鷹,三鷹,中野,三鷹,三鷹,中野,三鷹
,16,16,16,16,16,16,16,16,16,16,16,16,16,16
20,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通
,00,05,11,16,20,25,29,34,38,43,48,52,57
,中野,三鷹,三鷹,三鷹,中野,三鷹,中野,三鷹,中野,三鷹,中野,三鷹,三鷹
,16,16,16,16,16,16,16,16,16,16,16,16,16
21,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通,普通
,01,06,11,16,21,27,32,37,43,49,55
,三鷹,中野,三鷹,三鷹,中野,三鷹,中野,三鷹,中野,三鷹,中野
,16,16,16,16,16,16,16,16,16,16,16
22,普通,普通,普通,普通,普通,普通,普通,普通,普通
,02,09,16,23,30,37,43,49,56
,三鷹,三鷹,三鷹,中野,三鷹,中野,三鷹,中野,三鷹
,16,16,16,16,16,16,16,16,16
23,普通,普通,普通,普通,普通,普通,普通,普通,普通
,03,10,17,23,31,37,45,53,59
,三鷹,三鷹,中野,三鷹,中野,三鷹,中野,三鷹,三鷹
,16,16,16,16,16,16,16,16,16
0,普通,普通,普通,普通,普通,普通,普通
,07,14,21,29,35,43,52
,三鷹,三鷹,中野,三鷹,三鷹,中野,中野
,16,16,16,16,16,16,16
