Aダイヤ 高崎駅 上り時刻表,,
6,普通,
,58,
,横川,
,5,
7,普通,
,31,
,横川,
,4,
8,普通,普通
,04,49
,横川,横川
,4,4
9,普通,
,23,
,横川,
,5,
10,普通,
,22,
,横川,
,5,
11,普通,
,23,
,横川,
,5,
12,普通,
,23,
,横川,
,5,
13,普通,
,23,
,横川,
,5,
14,普通,
,23,
,横川,
,5,
15,普通,普通
,12,52
,横川,横川
,5,5
16,普通,
,44,
,横川,
,5,
17,普通,
,34,
,横川,
,5,
18,普通,普通
,12,54
,横川,横川
,5,5
19,普通,
,42,
,横川,
,5,
20,普通,
,23,
,横川,
,5,
21,普通,普通
,03,44
,横川,横川
,5,7
22,普通,
,30,
,横川,
,4,
23,普通,
,15,
,横川,
,5,
