Aダイヤ 宇都宮駅 上り時刻表,
5,普通
,23
,烏山
,10
6,普通
,14
,烏山
,9
7,普通
,11
,烏山
,10
8,普通
,10
,烏山
,9
9,
,
,
,
10,普通
,33
,烏山
,9
11,
,
,
,
12,普通
,34
,烏山
,9
13,
,
,
,
14,普通
,34
,烏山
,10
15,普通
,23
,烏山
,10
16,
,
,
,
17,
,
,
,
18,
,
,
,
19,普通
,59
,烏山
,8
20,
,
,
,
21,普通
,17
,烏山
,9
22,普通
,46
,烏山
,8
