毎日 下関駅 下り時刻表
5,普通
,52
,小倉
,7
6,普通,普通,普通
,16,33,54
,大分,小倉,小倉
,7,8,8
7,普通,普通,普通,普通
,06,29,40,56
,小倉,小倉,小倉,小倉
,7,7,7,7
8,普通,普通,普通,普通
,07,25,49,57
,小倉,小倉,門司,小倉
,7,7,7,8
9,普通,普通,普通,普通
,06,20,32,53
,小倉,小倉,小倉,小倉
,7,7,7,7
10,普通,普通,普通
,09,34,49
,小倉,小倉,小倉
,7,7,7
11,普通,普通,普通
,11,31,53
,小倉,小倉,小倉
,7,7,7
12,普通,普通
,13,38
,小倉,小倉
,7,7
13,普通,普通,普通
,12,29,54
,小倉,小倉,小倉
,7,8,7
14,普通,普通
,21,52
,小倉,小倉
,7,7
15,普通,普通
,16,37
,小倉,小倉
,7,7
16,普通,普通
,16,37
,小倉,小倉
,7,7
17,普通,普通,普通,普通
,03,23,38,51
,小倉,小倉,小倉,小倉
,7,7,7,7
18,普通,普通,普通,普通
,05,21,38,57
,小倉,門司,門司,小倉
,7,7,7,7
19,普通,普通,普通,普通
,09,26,42,59
,小倉,小倉,小倉,門司
,8,7,8,7
20,普通,普通,普通
,12,35,58
,小倉,小倉,小倉
,7,8,7
21,普通,普通,普通
,11,23,44
,門司,小倉,小倉
,8,7,7
22,普通,普通,普通
,01,28,54
,小倉,小倉,小倉
,7,7,7
23,普通,普通
,13,55
,小倉,小倉
,7,7
